fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,precio_venta,pvp_base,coste_unitario,margen_bruto,descuento_pct,promocion_activa,stock_disponible,precio_decathlon,precio_ortoweb,precio_medicalexpo,precio_comp_min,precio_comp_avg,precio_comp_max,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ingreso_estimado,margen_estimado_eur,var_precio_comp_min_7d,alerta_bajada_competidor,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg
2023-04-28,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,188.65,189.9,80.0,108.65,0.007,0,48,182.05,179.8,185.19,179.8,182.35,185.19,4,4,17,0,0,0,565.95,325.95,-0.0426,0,6.0,6.0,8.0,1.71,1.9,1.0345,8.85,6.3
2023-04-29,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.65,189.9,80.0,108.65,0.007,0,47,167.56,171.97,192.54,167.56,177.36,192.54,5,4,17,0,0,0,1131.9,651.9,-0.0625,1,3.0,3.0,9.0,1.71,1.83,1.0637,21.09,11.29
2023-04-30,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,188.65,189.9,80.0,108.65,0.007,0,45,156.03,181.97,180.75,156.03,172.92,181.97,6,4,17,0,0,0,943.25,543.25,-0.1589,1,6.0,4.0,9.0,1.86,1.77,1.091,32.62,15.73
2023-05-01,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,188.65,189.9,80.0,108.65,0.007,0,43,185.87,184.02,171.46,171.46,180.45,185.87,0,5,18,0,0,0,754.6,434.6,0.0038,0,5.0,6.0,7.0,1.86,1.77,1.0454,17.19,8.2
2023-05-02,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.65,189.9,80.0,108.65,0.007,0,42,175.71,203.34,183.94,175.71,187.66,203.34,1,5,18,0,0,0,754.6,434.6,-0.0438,0,4.0,3.0,3.0,2.0,1.83,1.0053,12.94,0.99
2023-05-03,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,188.65,189.9,80.0,108.65,0.007,0,39,166.34,202.67,174.73,166.34,181.25,202.67,2,5,18,0,0,0,943.25,543.25,-0.0944,1,4.0,6.0,2.0,1.71,1.83,1.0408,22.31,7.4
2023-05-04,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.65,189.9,80.0,108.65,0.007,0,38,173.14,178.67,174.56,173.14,175.46,178.67,3,5,18,0,0,0,565.95,325.95,-0.0782,1,5.0,6.0,6.0,2.0,1.9,1.0752,15.51,13.19
2023-05-05,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.65,189.9,80.0,108.65,0.007,0,37,179.63,194.31,165.29,165.29,179.74,194.31,4,5,18,0,0,0,565.95,325.95,-0.1189,1,3.0,3.0,2.0,1.43,1.9,1.0496,23.36,8.91
2023-05-06,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.65,189.9,80.0,108.65,0.007,0,36,184.1,175.6,184.83,175.6,181.51,184.83,5,5,18,0,0,0,188.65,108.65,-0.0339,0,3.0,6.0,2.0,1.57,1.87,1.0393,13.05,7.14
2023-05-07,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,188.65,189.9,80.0,108.65,0.007,0,36,178.42,175.58,178.53,175.58,177.51,178.53,6,5,18,0,0,0,943.25,543.25,0.0006,0,1.0,5.0,5.0,1.57,1.83,1.0628,13.07,11.14
2023-05-08,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.65,189.9,80.0,108.65,0.007,0,143,159.34,200.72,191.37,159.34,183.81,200.72,0,5,19,0,0,0,377.3,217.3,-0.2413,1,5.0,4.0,3.0,1.29,1.83,1.0263,29.31,4.84
2023-05-09,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,188.65,189.9,80.0,108.65,0.007,0,141,154.73,194.95,181.72,154.73,177.13,194.95,1,5,19,0,0,0,1509.2,869.2,-0.2178,1,2.0,4.0,3.0,1.14,1.83,1.065,33.92,11.52
2023-05-10,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,179.09,189.9,80.0,99.09,0.057,1,141,186.54,176.12,188.0,176.12,183.55,188.0,2,5,19,0,0,0,358.18,198.18,-0.062,1,8.0,5.0,4.0,1.29,1.8,0.9757,2.97,-4.46
2023-05-11,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,140,165.55,175.2,168.53,165.55,169.76,175.2,3,5,19,0,0,0,1074.54,594.54,-0.0164,0,2.0,3.0,4.0,0.86,1.8,1.055,13.54,9.33
2023-05-12,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,138,167.8,188.74,173.51,167.8,176.68,188.74,4,5,19,0,0,0,537.27,297.27,-0.1575,1,6.0,3.0,5.0,0.86,1.8,1.0136,11.29,2.41
2023-05-13,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,179.09,189.9,80.0,99.09,0.057,1,138,171.94,203.54,175.72,171.94,183.73,203.54,5,5,19,0,0,0,358.18,198.18,-0.1364,1,3.0,1.0,6.0,1.0,1.83,0.9747,7.15,-4.64
2023-05-14,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,136,156.37,195.86,172.62,156.37,174.95,195.86,6,5,19,0,0,0,716.36,396.36,-0.1129,1,2.0,5.0,6.0,0.86,1.73,1.0237,22.72,4.14
2023-05-15,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,179.09,189.9,80.0,99.09,0.057,1,133,178.84,169.84,178.13,169.84,175.6,178.84,0,5,20,0,0,0,537.27,297.27,0.0031,0,4.0,2.0,4.0,1.14,1.63,1.0199,9.25,3.49
2023-05-16,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,132,156.94,193.88,175.65,156.94,175.49,193.88,1,5,20,0,0,0,716.36,396.36,-0.1001,1,3.0,8.0,6.0,1.43,1.67,1.0205,22.15,3.6
2023-05-17,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,179.09,189.9,80.0,99.09,0.057,1,129,183.28,174.75,187.35,174.75,181.79,187.35,2,5,20,0,0,0,358.18,198.18,-0.102,1,4.0,2.0,5.0,1.29,1.63,0.9851,4.34,-2.7
2023-05-18,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,128,167.8,182.85,175.56,167.8,175.4,182.85,3,5,20,0,0,0,358.18,198.18,-0.0414,0,2.0,6.0,8.0,1.71,1.57,1.021,11.29,3.69
2023-05-19,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,126,161.23,193.93,172.47,161.23,175.88,193.93,4,5,20,0,0,0,537.27,297.27,-0.0935,1,2.0,3.0,8.0,1.71,1.57,1.0183,17.86,3.21
2023-05-20,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,124,152.94,202.56,185.65,152.94,180.38,202.56,5,5,20,0,0,0,716.36,396.36,-0.2136,1,3.0,2.0,5.0,1.71,1.53,0.9928,26.15,-1.29
2023-05-21,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,179.09,189.9,80.0,99.09,0.057,1,124,153.07,193.65,182.2,153.07,176.31,193.65,6,5,20,0,0,0,895.45,495.45,-0.2019,1,4.0,4.0,6.0,2.0,1.47,1.0158,26.02,2.78
2023-05-22,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,6,179.09,189.9,80.0,99.09,0.057,1,118,155.83,199.5,162.46,155.83,172.6,199.5,0,5,21,0,0,0,537.27,297.27,-0.0838,1,5.0,3.0,3.0,1.71,1.47,1.0376,23.26,6.49
2023-05-23,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,116,152.45,177.76,162.9,152.45,164.37,177.76,1,5,21,0,0,0,716.36,396.36,-0.1609,1,3.0,4.0,4.0,2.14,1.67,1.0896,26.64,14.72
2023-05-24,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,179.09,189.9,80.0,99.09,0.057,1,116,156.8,187.87,178.29,156.8,174.32,187.87,2,5,21,0,0,0,895.45,495.45,-0.2372,1,4.0,2.0,6.0,2.29,1.67,1.0274,22.29,4.77
2023-05-25,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,179.09,189.9,80.0,99.09,0.057,1,113,184.68,172.63,192.97,172.63,183.43,192.97,3,5,21,0,0,0,537.27,297.27,-0.0849,1,5.0,2.0,3.0,1.86,1.63,0.9763,6.46,-4.34
2023-05-26,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,112,183.37,179.68,162.57,162.57,175.21,183.37,4,5,21,0,0,0,716.36,396.36,-0.1212,1,3.0,3.0,6.0,2.14,1.63,1.0221,16.52,3.88
2023-05-27,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,111,165.62,196.38,187.83,165.62,183.28,196.38,5,5,21,0,0,0,358.18,198.18,-0.0819,1,4.0,4.0,6.0,2.0,1.63,0.9771,13.47,-4.19
2023-05-28,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,110,171.06,183.63,192.84,171.06,182.51,192.84,6,5,21,0,0,0,358.18,198.18,-0.0615,1,2.0,5.0,3.0,1.86,1.5,0.9813,8.03,-3.42
2023-05-29,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,108,174.73,197.93,196.32,174.73,189.66,197.93,0,5,22,0,0,0,716.36,396.36,-0.1192,1,2.0,3.0,6.0,2.0,1.53,0.9443,4.36,-10.57
2023-05-30,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,179.09,189.9,80.0,99.09,0.057,1,108,184.22,193.34,192.67,184.22,190.08,193.34,1,5,22,0,0,0,1074.54,594.54,-0.0365,0,4.0,4.0,5.0,1.43,1.57,0.9422,-5.13,-10.99
2023-05-31,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,107,163.87,176.1,176.4,163.87,172.12,176.4,2,5,22,0,0,0,537.27,297.27,-0.0891,1,6.0,5.0,4.0,1.14,1.5,1.0405,15.22,6.97
2023-06-01,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,179.09,189.9,80.0,99.09,0.057,1,103,167.74,199.86,192.57,167.74,186.72,199.86,3,6,22,0,0,0,537.27,297.27,-0.1523,1,3.0,3.0,4.0,1.29,1.47,0.9591,11.35,-7.63
2023-06-02,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,5,179.09,189.9,80.0,99.09,0.057,1,98,182.59,199.52,185.24,182.59,189.12,199.52,4,6,22,0,0,0,895.45,495.45,-0.078,1,3.0,4.0,5.0,1.43,1.57,0.947,-3.5,-10.03
2023-06-03,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,179.09,189.9,80.0,99.09,0.057,1,94,186.36,176.36,178.87,176.36,180.53,186.36,5,6,22,0,0,0,358.18,198.18,-0.1228,1,5.0,2.0,3.0,2.0,1.63,0.992,2.73,-1.44
2023-06-04,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,179.09,189.9,80.0,99.09,0.057,1,94,182.35,193.03,166.32,166.32,180.57,193.03,6,6,22,0,0,0,179.09,99.09,-0.1968,1,2.0,2.0,3.0,2.43,1.73,0.9918,12.77,-1.48
2023-06-05,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,93,178.96,172.84,188.38,172.84,180.06,188.38,0,6,23,0,0,0,537.27,297.27,-0.1005,1,1.0,4.0,1.0,2.29,1.7,0.9946,6.25,-0.97
2023-06-06,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,179.09,189.9,80.0,99.09,0.057,1,93,152.91,190.45,178.08,152.91,173.81,190.45,1,6,23,0,0,0,1790.9,990.9,-0.1454,1,3.0,6.0,5.0,2.14,1.7,1.0304,26.18,5.28
2023-06-07,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,91,160.51,173.46,182.53,160.51,172.17,182.53,2,6,23,0,0,0,1611.81,891.81,-0.1518,1,10.0,3.0,2.0,2.14,1.7,1.0402,18.58,6.92
2023-06-08,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,179.09,189.9,80.0,99.09,0.057,1,88,178.82,170.63,180.38,170.63,176.61,180.38,3,6,23,0,0,0,716.36,396.36,-0.1477,1,9.0,3.0,8.0,2.29,1.73,1.014,8.46,2.48
2023-06-09,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,86,169.19,191.21,194.96,169.19,185.12,194.96,4,6,23,0,0,0,716.36,396.36,-0.1522,1,4.0,5.0,2.0,2.14,1.77,0.9674,9.9,-6.03
2023-06-10,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,179.09,189.9,80.0,99.09,0.057,1,83,189.44,178.87,182.4,178.87,183.57,189.44,5,6,23,0,0,0,537.27,297.27,-0.1012,1,4.0,2.0,6.0,1.71,1.83,0.9756,0.22,-4.48
2023-06-11,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,179.09,189.9,80.0,99.09,0.057,1,80,184.22,174.73,187.57,174.73,182.17,187.57,6,6,23,0,0,0,1253.63,693.63,-0.0388,0,3.0,1.0,3.0,1.57,1.9,0.9831,4.36,-3.08
2023-06-12,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,79,163.47,186.91,193.98,163.47,181.45,193.98,0,6,24,0,0,0,1074.54,594.54,-0.1707,1,7.0,3.0,2.0,2.0,1.93,0.987,15.62,-2.36
2023-06-13,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,78,153.41,193.91,176.41,153.41,174.58,193.91,1,6,24,0,0,0,716.36,396.36,-0.2474,1,6.0,10.0,4.0,2.0,1.97,1.0258,25.68,4.51
2023-06-14,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,77,159.83,186.96,181.06,159.83,175.95,186.96,2,6,24,0,0,0,537.27,297.27,-0.2061,1,4.0,9.0,3.0,2.14,1.93,1.0178,19.26,3.14
2023-06-15,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,75,158.88,168.18,179.31,158.88,168.79,179.31,3,6,24,0,0,0,1074.54,594.54,-0.1667,1,3.0,4.0,4.0,2.0,1.87,1.061,20.21,10.3
2023-06-16,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,74,158.62,197.19,172.98,158.62,176.26,197.19,4,6,24,0,0,0,2328.17,1288.17,-0.1545,1,6.0,4.0,2.0,1.86,1.9,1.0161,20.47,2.83
2023-06-17,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,179.09,189.9,80.0,99.09,0.057,1,71,182.69,199.68,169.62,169.62,184.0,199.68,5,6,24,0,0,0,1074.54,594.54,-0.0489,0,13.0,3.0,2.0,1.71,1.83,0.9733,9.47,-4.91
2023-06-18,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,69,187.9,185.15,176.75,176.75,183.27,187.9,6,6,24,0,0,0,895.45,495.45,-0.0144,0,6.0,7.0,3.0,1.71,1.9,0.9772,2.34,-4.18
2023-06-19,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,6,179.09,189.9,80.0,99.09,0.057,1,63,170.17,201.27,175.03,170.17,182.16,201.27,0,6,25,0,0,0,1790.9,990.9,-0.1584,1,5.0,6.0,4.0,1.57,1.9,0.9831,8.92,-3.07
2023-06-20,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,179.09,189.9,80.0,99.09,0.057,1,63,175.96,193.6,176.2,175.96,181.92,193.6,1,6,25,0,0,0,1253.63,693.63,-0.0765,1,10.0,4.0,5.0,2.29,2.03,0.9844,3.13,-2.83
2023-06-21,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,179.09,189.9,80.0,99.09,0.057,1,60,158.26,177.95,168.6,158.26,168.27,177.95,2,6,25,0,0,0,1074.54,594.54,-0.2073,1,7.0,3.0,3.0,2.14,2.03,1.0643,20.83,10.82
2023-06-22,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,179.09,189.9,80.0,99.09,0.057,1,59,156.58,194.1,173.69,156.58,174.79,194.1,3,6,25,0,0,0,1253.63,693.63,-0.1779,1,6.0,6.0,4.0,2.43,1.93,1.0246,22.51,4.3
2023-06-23,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,179.09,189.9,80.0,99.09,0.057,1,57,161.77,189.48,189.14,161.77,180.13,189.48,4,6,25,0,0,0,537.27,297.27,-0.1835,1,7.0,13.0,5.0,2.29,1.9,0.9942,17.32,-1.04
2023-06-24,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,193.51,189.9,80.0,113.51,0.0,0,56,160.62,170.43,198.97,160.62,176.67,198.97,5,6,25,0,0,0,774.04,454.04,-0.0901,1,3.0,6.0,3.0,2.43,1.97,1.0953,32.89,16.84
2023-06-25,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,193.51,189.9,80.0,113.51,0.0,0,55,156.55,175.03,194.05,156.55,175.21,194.05,6,6,25,0,0,0,1161.06,681.06,-0.0878,1,4.0,5.0,4.0,2.14,1.9,1.1044,36.96,18.3
2023-06-26,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,193.51,189.9,80.0,113.51,0.0,0,52,179.82,187.43,176.11,176.11,181.12,187.43,0,6,26,0,0,0,774.04,454.04,0.0267,0,6.0,10.0,2.0,2.0,1.9,1.0684,17.4,12.39
2023-06-27,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,193.51,189.9,80.0,113.51,0.0,0,50,177.79,199.31,173.81,173.81,183.64,199.31,1,6,26,0,0,0,580.53,340.53,-0.1553,1,4.0,7.0,2.0,1.57,1.97,1.0537,19.7,9.87
2023-06-28,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,193.51,189.9,80.0,113.51,0.0,0,47,182.59,183.45,161.67,161.67,175.9,183.45,2,6,26,0,0,0,1741.59,1021.59,-0.0542,1,3.0,6.0,4.0,1.86,2.0,1.1001,31.84,17.61
2023-06-29,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,188.07,189.9,80.0,108.07,0.01,0,44,152.79,171.12,163.32,152.79,162.41,171.12,3,6,26,0,0,0,1316.49,756.49,-0.1753,1,9.0,7.0,6.0,1.86,2.03,1.158,35.28,25.66
2023-06-30,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.07,189.9,80.0,108.07,0.01,0,43,169.01,203.69,173.11,169.01,181.94,203.69,4,6,26,0,0,0,752.28,432.28,-0.0457,0,7.0,3.0,3.0,2.14,2.13,1.0337,19.06,6.13
2023-07-01,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,188.07,189.9,80.0,108.07,0.01,0,39,157.15,194.66,170.42,157.15,174.08,194.66,5,7,26,0,0,0,376.14,216.14,-0.1464,1,4.0,4.0,3.0,2.0,2.13,1.0804,30.92,13.99
2023-07-02,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,188.07,189.9,80.0,108.07,0.01,0,36,154.27,203.38,193.37,154.27,183.67,203.38,6,7,26,0,0,0,752.28,432.28,-0.1449,1,2.0,6.0,5.0,2.43,2.13,1.024,33.8,4.4
2023-07-03,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,188.07,189.9,80.0,108.07,0.01,0,140,186.22,182.76,195.58,182.76,188.19,195.58,0,7,27,0,0,0,1316.49,756.49,0.0618,0,4.0,4.0,2.0,2.71,2.07,0.9994,5.31,-0.12
2023-07-04,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,188.07,189.9,80.0,108.07,0.01,0,138,172.43,186.83,172.64,172.43,177.3,186.83,1,7,27,0,0,0,1504.56,864.56,-0.0872,1,7.0,3.0,1.0,2.86,2.07,1.0607,15.64,10.77
2023-07-05,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,6,188.07,189.9,80.0,108.07,0.01,0,132,182.93,197.1,171.27,171.27,183.77,197.1,2,7,27,0,0,0,564.21,324.21,-0.0354,0,8.0,9.0,3.0,2.86,2.13,1.0234,16.8,4.3
2023-07-06,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,188.07,189.9,80.0,108.07,0.01,0,128,171.35,178.9,162.84,162.84,171.03,178.9,3,7,27,0,0,0,752.28,432.28,-0.0663,1,3.0,7.0,10.0,3.29,2.3,1.0996,25.23,17.04
2023-07-07,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,188.07,189.9,80.0,108.07,0.01,0,125,174.88,178.6,170.54,170.54,174.67,178.6,4,7,27,0,0,0,752.28,432.28,-0.099,1,4.0,4.0,9.0,3.43,2.43,1.0767,17.53,13.4
2023-07-08,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,188.07,189.9,80.0,108.07,0.01,0,122,181.77,184.62,173.96,173.96,180.12,184.62,5,7,27,0,0,0,564.21,324.21,0.0161,0,4.0,2.0,4.0,3.71,2.47,1.0441,14.11,7.95
2023-07-09,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,188.07,189.9,80.0,108.07,0.01,0,119,189.64,181.34,174.16,174.16,181.71,189.64,6,7,27,0,0,0,752.28,432.28,-0.1743,1,3.0,4.0,4.0,3.57,2.47,1.035,13.91,6.36
2023-07-10,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,188.07,189.9,80.0,108.07,0.01,0,115,171.32,175.27,171.61,171.32,172.73,175.27,0,7,28,0,0,0,1128.42,648.42,-0.0463,0,4.0,7.0,3.0,3.57,2.5,1.0888,16.75,15.34
2023-07-11,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,188.07,189.9,80.0,108.07,0.01,0,115,169.94,195.86,174.69,169.94,180.16,195.86,1,7,28,0,0,0,752.28,432.28,-0.0425,0,6.0,8.0,7.0,3.57,2.53,1.0439,18.13,7.91
2023-07-12,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.07,189.9,80.0,108.07,0.01,0,114,156.25,190.66,180.91,156.25,175.94,190.66,2,7,28,0,0,0,1128.42,648.42,-0.1929,1,4.0,3.0,6.0,3.29,2.43,1.0689,31.82,12.13
2023-07-13,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,188.07,189.9,80.0,108.07,0.01,0,111,174.59,198.36,173.67,173.67,182.21,198.36,3,7,28,0,0,0,1128.42,648.42,-0.0204,0,6.0,4.0,4.0,2.57,2.43,1.0322,14.4,5.86
2023-07-14,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,188.07,189.9,80.0,108.07,0.01,0,109,183.48,179.94,187.41,179.94,183.61,187.41,4,7,28,0,0,0,940.35,540.35,0.0011,0,6.0,4.0,3.0,2.43,2.5,1.0243,8.13,4.46
2023-07-15,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,3,188.07,189.9,80.0,108.07,0.01,0,106,152.6,193.51,191.19,152.6,179.1,193.51,5,7,28,0,0,0,564.21,324.21,-0.1959,1,5.0,3.0,6.0,2.29,2.53,1.0501,35.47,8.97
2023-07-16,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,7,188.07,189.9,80.0,108.07,0.01,0,99,166.36,195.1,198.4,166.36,186.62,198.4,6,7,28,0,0,0,1128.42,648.42,-0.0156,0,3.0,4.0,13.0,2.29,2.57,1.0078,21.71,1.45
2023-07-17,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,5,188.07,189.9,80.0,108.07,0.01,0,94,156.75,186.15,168.5,156.75,170.47,186.15,0,7,29,0,0,0,1128.42,648.42,-0.1755,1,6.0,6.0,6.0,2.86,2.77,1.1032,31.32,17.6
2023-07-18,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,188.07,189.9,80.0,108.07,0.01,0,90,186.85,190.29,177.49,177.49,184.88,190.29,1,7,29,0,0,0,564.21,324.21,-0.0768,1,6.0,4.0,5.0,3.0,2.83,1.0173,10.58,3.19
2023-07-19,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,5,188.07,189.9,80.0,108.07,0.01,0,85,172.15,202.95,186.26,172.15,187.12,202.95,2,7,29,0,0,0,564.21,324.21,-0.0135,0,3.0,6.0,10.0,3.57,2.9,1.0051,15.92,0.95
2023-07-20,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,2,188.07,189.9,80.0,108.07,0.01,0,83,176.15,203.32,184.28,176.15,187.92,203.32,3,7,29,0,0,0,564.21,324.21,-0.1547,1,3.0,6.0,7.0,4.14,2.87,1.0008,11.92,0.15
2023-07-21,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,188.07,189.9,80.0,108.07,0.01,0,79,169.18,185.25,163.77,163.77,172.73,185.25,4,7,29,0,0,0,376.14,216.14,-0.0803,1,3.0,5.0,6.0,4.0,2.93,1.0888,24.3,15.34
2023-07-22,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,4,188.07,189.9,80.0,108.07,0.01,0,75,173.74,204.29,196.84,173.74,191.62,204.29,5,7,29,0,0,0,564.21,324.21,-0.1496,1,2.0,3.0,7.0,4.29,2.97,0.9815,14.33,-3.55
2023-07-23,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,5,188.07,189.9,80.0,108.07,0.01,0,70,161.22,180.0,170.06,161.22,170.43,180.0,6,7,29,0,0,0,1128.42,648.42,-0.0303,0,3.0,6.0,3.0,4.43,3.07,1.1035,26.85,17.64
2023-07-24,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,0,188.26,189.9,80.0,108.26,0.009,0,70,155.7,204.82,166.92,155.7,175.81,204.82,0,7,30,0,0,0,564.78,324.78,-0.184,1,6.0,6.0,4.0,4.14,3.17,1.0708,32.56,12.45
2023-07-25,AND-001,Andador silla de ruedas 2 en 1 azul,Andadores,Shopify,1,188.26,189.9,80.0,108.26,0.009,0,69,183.59,176.02,192.12,176.02,183.91,192.12,1,7,30,0,0,0,753.04,433.04,0.0229,0,3.0,3.0,6.0,3.43,3.13,1.0237,12.24,4.35
